id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
344333,5.396593703664637,3.173473399317479,8.066426127568043,7.9257899370293,8.050582531666043,0.0215371209430377,-0.0740628271385471,-0.1167260500274076,-0.1873624039978475,-0.3226074844240443,-0.5904869227495463,-0.4834015769784541,-0.1419496919092036,-0.3095211113097186,0.7659731250060261,0.9323123992035902,-0.2130290795047,-0.3743493279813919,-0.0055071674860744,-0.9686388650016142,-0.1342028003749508,0.1310053747117701,-2.2936934218124287,-0.347931152570873,-0.3045869321465215,-0.6299210769020116,-0.1291982550063071,-2.005998027115988,11711.54,1
466872,5.026788444173661,6.601835823558169,6.918926611131145,9.404781998296968,6.945929593328277,-2.306095470322763,-1.8511212523876384,0.7923467738521967,-1.6180084496476934,-2.035839778544975,1.6001207180976074,-1.814561983611496,0.0981687931763027,-1.223986799132265,-0.7973392195566562,-2.067658708383508,-2.038620983424732,-2.113683738439391,2.1917527805233394,-0.0752576084035871,0.4216961006399544,1.2077590461244354,-0.1252632451077777,1.4327037100254434,0.1299083757325926,-0.5641291851789191,-1.3155083324886496,-0.8427284949320866,23991.06,1
291975,5.948816266467451,5.031296666545716,8.06789749947832,8.079930693911313,8.65318506891238,-1.005941665915426,-0.0073113817476922,0.0229502896700159,-0.1812305160020946,-0.5826269076335509,0.2636592345010449,-0.8239771601093028,-0.8257714540013349,-0.680547274240587,-0.0883819774137114,-0.476314720397114,-0.5001151581814243,-0.5137958211783918,-0.4910588945155949,-0.0131832537529586,0.051675330858887,-0.4111805554764027,-0.3416451519896988,-0.2652537252401226,-0.5482238243080988,0.7852769378177028,0.6701630245293019,-0.6624719116928705,3878.98,1
64323,6.247399543508903,4.925962070427356,8.859863008224517,6.08721216610406,10.211485103631412,2.008439892204815,0.5053796629415703,0.0676832276028488,0.3813538543742076,0.5156218762447141,-0.7718421015166103,0.5014037297183142,0.0207732142789009,0.8293620230630943,0.6878527211395239,1.0316602794282153,0.1625341689169302,0.2372423799499453,-0.2130107667999893,-0.2973397205519635,-0.2144430487996995,-0.6607549923860623,0.3028826432301543,2.2808959941153075,-0.2700006642989095,1.3071085198833847,-0.6224935287801043,-0.338022734686371,5525.97,0
34924,6.551334058582488,5.0558524806161245,9.66030302045679,7.440591045318868,8.763145801685424,0.1107737044625008,0.564278636517559,-0.0649622530988571,0.1706575166628618,0.3368957859225104,-0.63543480380632,0.9849994454625052,0.4869673976019674,0.972300944566194,1.084941088325492,0.4287051320762399,0.4754037269801013,-0.0931939535186851,-0.773302366098984,-0.2767073785217622,-0.0546991303507738,0.1238943304621856,0.2187040576161013,0.8698892675734231,-0.8905781004730208,0.3749312990873088,-0.3481400140695652,-0.1502921953794091,3878.05,0
566118,7.613314387592006,4.599610627531368,9.379018926925417,7.648331290481761,8.827446291161717,1.127110823331622,0.1884399609501669,-0.0712898276562713,1.2978018229674684,0.5424235971604783,-0.6436743027197409,1.2263027787133716,0.984361895244258,0.4991588303760301,-1.7307817222239643,0.5119067849556328,0.3819362349652041,0.3724502677009951,0.3221551611903933,-0.1797835845660443,-0.1186397016428263,0.2101214713270999,-0.2232896469640119,-1.2344756502492962,0.5844744543605835,2.070278396860931,-0.2627766866848653,-0.1428202578533004,8941.46,1
546900,5.849670726709159,4.151571420187363,9.369881350882716,7.973784677757563,10.235848040901551,-1.0442072299564698,0.2234396814221283,-0.1640521592311746,0.69137846227157,1.3082900078008446,-0.787491009469047,0.6329349619739407,0.4453914794568542,0.4409191837911739,1.1712737532039263,0.638633581310497,0.4208499902951474,0.1837284602647085,0.0453077125122839,-0.31086189910244,-0.3261557157542089,-0.4331307808203712,1.6027445867262655,0.8785438713361534,-0.0794232212434659,0.313286963039713,1.106005065551077,0.1415027942067265,6068.58,1
462676,7.436540749515155,4.900021479736208,9.59534742772187,8.293239934273373,8.898678009286234,0.7535107712014606,0.3602415956293126,-0.0936710892843037,0.2172869976663803,0.8249421467064805,-0.0689328381869981,1.485904890997869,0.0228071421526366,0.5179711583222238,-1.3238016156256616,0.6180430887761247,0.472812205619298,0.1031377208271605,-0.8016207172717685,-0.3434184301866362,-0.1599846763427445,-0.2514385204418308,-0.0022381204684888,0.1731124535455426,0.5771267894844949,-0.1124155005612714,-0.2057287630165388,-0.0524837176054636,13840.1,1
420497,5.909668642258726,4.08262086175867,8.372112386445885,7.991507149817495,8.661496800955167,0.7534262076205732,0.7834016868059619,-0.1394151497216602,0.2243904442359006,0.1671878395291947,0.2076128462335608,-0.1906291340088471,-1.0649407323708238,0.1123955272146196,0.1572840215320989,-0.4170026762903603,-0.3576659882449433,-0.2562770329971124,0.4130811072167011,-0.0263025120449789,0.0020769832050432,0.6898192870468731,-0.0517693814804428,-0.2419537314184629,-0.3447086254032587,-0.7877996746127723,0.7981676489855746,-1.1298301215149344,11738.82,1
451122,4.007261573474466,8.39505034479161,6.189556076529831,9.249492123456005,5.545573258491304,-2.815118387352073,-2.385614357477796,5.476094373034474,-1.079583042046684,-1.1929543625509769,0.94462113750651,-0.9013903297736268,1.2784818250293473,-0.6927705303678048,-0.1703416580888727,-1.0966529821102031,-1.325491471019435,-1.4158419716010588,0.3703200313194394,1.476844315891657,0.5714145721378753,-1.7778108377583464,-1.2544572243866816,0.3663631327362329,3.505926926734942,-0.4881324315247379,1.601045701953013,0.8234820031538089,24285.93,1
528714,5.204509528370144,6.447030238292783,7.231311201045001,9.459903934809113,6.87874855480954,-0.7792592851334207,-1.3173079255618152,1.275866916700772,-2.1821299132866567,-1.8787753133212075,1.55172039457731,-1.6305503316884944,0.8019245288590787,-1.6073715628039065,-0.2265096353280369,-1.8466703536307527,-2.208726730778947,-2.2650320556560235,1.2117657663584318,-0.8436079948346497,0.5457641801979538,-1.0134770659621457,0.0963184859786826,0.9007476784474828,0.6602081782948335,-0.6553997532153697,0.4459081497468803,-1.2150085573293086,2238.34,1
367003,6.4646570799317855,4.524303540215246,8.495366627389433,8.615545418371836,8.381256102379437,0.3355625197667289,0.7219928787073365,-0.1260029647308309,-0.3202683186744124,0.0687901035887356,-0.1462745647638104,-0.0664951804042625,0.5627774297897482,-0.1384421682192928,0.5515973077945414,0.0155547963093098,0.0115112950988577,-0.1606978786781307,-0.6463518867397183,1.37052108960257,0.1433190099338139,-0.2373537706430501,0.556136204595373,0.6192978222727626,-0.4381555666370352,0.4184690667651841,-0.2082016648372127,0.3555211541409364,22291.15,1
128447,7.71407535724716,4.410854100490152,8.859253670211169,6.289498202383959,9.400533785259864,2.2399958633233887,-0.000896370085276,0.0677162194205842,0.1930345905454011,0.9174544026350724,-0.6544356037752247,0.2333359217756274,0.4410830016122147,0.5439950588076254,1.5659052534960634,2.1339257860099647,0.3057179021819458,0.0688637553691068,0.2756246923390191,0.086652097753459,0.0296722725869971,0.6838217156323276,-0.1746177355384532,2.34205536977205,0.8960124413112942,-0.0677884608506501,-0.194112809782027,-0.0480010787317258,7202.63,0
466978,5.798426746558288,5.557292845528878,8.121331621271644,7.956535810158222,8.248413854044646,-0.6123342814989892,-0.4882299531692252,0.1616010958502097,0.9519577466608434,-0.6765859966078538,0.846527117481908,-0.9995337369820232,0.0797256414089235,-0.5879869666670243,-0.6995377917308442,-0.3302301951402923,-0.3322899211116412,0.2377732773154333,-0.2686268044652984,-0.9053023512116168,0.3207103997585318,-0.1036967160490203,0.3842729408775487,-0.1393429310190357,0.1055348089758135,0.293651954212403,-0.8522715372242797,0.6824383249028193,11861.7,1
150575,6.912596129864043,4.681102171942893,10.068954260989653,6.355894044502135,8.735702365171617,0.2808321855113683,0.3229868864423345,-0.181386070044952,0.9994026995838584,0.6532364080854284,0.1863745553335433,-0.4666054810251277,0.7793473737924387,1.436239813944883,-1.1665945338143986,1.7206649185820062,0.5787108236024053,0.2693364012711678,-0.1491195845554812,-0.1991743288582393,0.0223187079408351,1.2062097059206802,-0.1656365982093666,-0.0354026366478656,-1.0194345373889182,-0.5198909491894795,-0.3554660072734096,-0.565595040773881,16888.46,0
309521,7.158469506790846,5.449723092186595,7.919035001959897,8.680575764894032,8.386236881030714,-0.6353725544425223,-0.4878978389834517,0.1062473652189985,0.2117675382196259,-0.6321266045236317,1.2978464417160762,-1.0782685931395628,1.6739879554703725,-0.8226263920603231,0.5381476505433216,-0.7639876099619441,-0.5468812550238709,-0.0844738866844175,1.5377521814993176,0.346009097674676,0.1326867427644538,0.0612588830914051,0.613803174038039,-0.5373115460927578,-2.8586240334687942,0.7688969569006071,0.5386996249368918,0.1577467116397476,2439.59,1
542387,6.480691725250722,5.155292352626994,10.201118501326548,8.005159197136784,9.196223761617864,0.2214998889907052,0.6526644972073727,-0.1436009456287439,0.2681559358662596,0.475848995992836,-0.4305699622920211,-0.0779891291500948,0.3219759294164006,0.7509444929531082,-0.1623199430085668,1.0716823301735834,0.5732580936586339,0.2020853125076111,-2.465963871639421,-0.4861779060694842,-0.0908613014322224,0.0455651158887475,-0.0762658927962791,0.5811138086047416,-0.7374725250358388,-0.6195708511836642,-0.2710000752903695,0.1462762752492892,18793.85,1
379653,4.842735275034473,7.807448917555316,7.417824597809684,8.487033415205708,7.734770503976771,3.226002264832025,-2.3230949360903512,-6.02771190844393,0.2733890173381638,-0.6988930885075612,0.9902737999824864,-0.7077802979248432,-1.891977209970506,-1.1831172146581477,-0.2876867550989426,-1.2309706875793731,-0.7223827986406642,-0.9906296537266904,-0.1699959324488801,-4.118596470540463,8.087080028016498,-6.450353017960277,6.343132317756874,-1.0750482999624311,0.3498809024854172,-0.2402610752267508,1.534445136055664,2.15410188841874,11569.24,1
300709,6.400603900787594,5.315790221523847,8.075889968235582,8.02558042594261,8.557640845525594,0.0026414742258788,-0.267890355936406,-0.2721216015204348,0.1200482651826941,-0.6109228765357622,0.9393516429548956,-0.9272283724328576,-1.067161985201266,-1.1466326080912013,0.9078495397314804,-0.9472990922518818,-0.8837398976528684,-0.8362982319741229,-0.2164155712308915,0.3886002429073724,0.4151400677802475,0.0365950977327187,-0.1385824121588526,-1.5426476757890404,0.1387084538934168,0.4685513948918006,0.1330153310061442,-0.514953854987476,18791.59,1
425106,5.452399217972581,6.230681790474533,7.714557332005619,9.165722946933856,8.450498895578573,0.7842004046173597,-0.5612836272835631,-1.03089292816451,-0.015340025732313,0.8482993780729918,0.9767363552926118,-0.7706121041398655,-1.0857580048786353,-1.124564595140388,1.1782785083856726,-0.3365576363809603,-0.2626722176055626,0.4010510336799094,0.5240921621104399,-1.3607540890305152,1.8318490446147249,-1.3691228222592464,1.1535916013034566,0.3422700034672412,0.0100490865788843,1.0056294793202327,0.1014751210797351,3.417980646278863,15924.03,1
431413,6.284957510162538,5.1683508405085785,8.37254526861789,7.620011511847975,8.53883123483631,0.2659136171888848,-0.1722019078350573,0.1041794310794309,0.0017792844062899,-0.4046369012942646,0.350514064492775,-0.427963603414436,0.0377640611092527,-0.502559730543214,-0.7333006458820099,-0.4753106700505948,-0.7200071224666656,-0.2539428441705125,0.2909200987947546,0.0123359399876928,0.2261560243395762,0.9849136332406472,-0.0581842432694379,-0.0512875553451806,-1.0278738595455157,0.745951189769572,0.0152988289798361,0.2509733489204414,21746.58,1
506964,4.65672738449438,7.317695490461658,6.729327100053518,9.193320489955994,6.524076416854756,-2.2091322632467727,-1.81642660210973,2.8849142829189725,-0.7916366574086618,-1.4471796693769738,1.671089791488623,-1.5164919056741213,1.5143211662480056,-1.1321132573645687,-0.7384889506703901,-1.456931038998831,-1.541327872184234,-1.4343215201587176,0.806533003395051,1.2904171256867631,0.4905618571608394,-1.1356767103481478,-0.6114179159134663,0.1147602232493076,1.614603437858497,-0.6456432779562673,2.235557915623003,1.1701694297186067,24321.6,1
250072,5.810644548110924,5.61631678309069,8.500054987474618,6.911227293013781,8.658156916891638,-0.4422780802083601,0.3711314525497239,0.1201436087554676,1.228222396739695,1.4211257650525422,-1.6747073722150063,1.2279867017322588,0.2957983761461954,1.0159121220944278,-0.748429050011429,0.4305566381261387,0.4898034406128638,-0.1160977144862971,-0.3152647639075,-0.0892795104281148,-0.2304174469201886,-0.3385965346886539,0.5849772069835216,0.1067259034790186,-0.6505464230141498,0.3234118137018421,-0.1718593177527468,0.3782560027190449,24416.11,0
436624,5.749283869916593,5.252234825235829,7.92724850699664,9.277007772173585,11.39996412606721,-1.836967589573492,-0.1267672720029419,-0.3809046656556054,-1.1681438654628316,-0.5458017608405256,1.1270789072386496,-0.8047648866084642,-1.0066913402085356,-1.37891672924151,0.4053595966925968,-0.0534996626574173,0.7179159899200339,0.8629566908878193,-1.1663780999911202,-0.1943050445761265,-0.2998987726867709,0.2546608215755855,0.0742971205278792,-0.5657882830361536,1.201357494234798,1.2806359980639557,0.5394831713479482,0.8940847785078366,11097.44,1
515693,6.840470624810656,5.4664812187112295,7.914548200535584,8.712482592126317,8.41218730648618,-1.040582949293387,-0.4593071349368648,0.0948762888655728,0.2317489900665595,-0.6995145635466133,1.0508797216589774,-1.1700523533705682,0.8488473100360953,-0.8393484038784415,1.1119433489824744,-0.8322298704059863,-0.4028785523349943,-0.247759172931249,1.3659463841158008,0.2838548174803121,0.1191713123960602,-0.0651598186911644,0.4320168992786735,0.5913901615255075,-2.343259713540013,1.0688365285148669,0.4844008338241006,0.0789188906861547,22314.72,1
311385,4.908881099142372,6.509633995297543,7.117520546982269,9.654165357479666,6.822273684205398,-1.6622127283043,-1.7809220448509135,1.9296495546127328,-2.177939474960316,-1.851759568080648,1.3627128353544982,-1.6705269414962016,1.180735880883159,-1.2032778688080157,0.3168641066822524,-2.0383326347748487,-2.187378044372243,-2.2348201470881124,2.780998111694496,-0.7697621883995056,0.9618164767193697,0.6760619205006443,-0.5445885082373937,1.684539759074063,0.5500942747780703,0.4932118134490812,-1.203092513260099,-1.046545431153853,4417.41,1
8308,7.526729093532422,4.710018075168133,9.50505255848553,7.398259774045544,8.763602382832307,0.5510303392633684,0.2272426647639995,-0.1193434288818602,1.6780930353653676,0.4509362381718175,0.3298286772493249,-0.1918703045087323,1.126853398977988,2.190866404710463,0.2202003765414215,0.8338314508128278,0.5249088604994016,0.6032458622188607,-0.5157245343704968,-0.305382431200158,-0.1102489799454917,0.122399381824534,-0.0532390724770517,-0.504937216781,0.1195048853551493,2.096779475285737,-0.3294648957515775,-0.1307987421629625,24233.3,0
554736,4.167009266670293,8.073144847906134,6.326411726698806,9.225304873133329,5.802905642371974,-2.643836580574385,-2.2242453193658385,4.719595979951142,-1.125717320323153,-1.2526549119093704,1.106611235262085,-1.0228888568446304,0.8793731742930806,-0.8892124503745642,-0.1065089011270779,-1.204789325863554,-1.4101346728315298,-1.4411649431104916,0.5411486701147756,1.4291851244183726,0.5620608681244365,-1.5634235815852,-1.1229160046224504,0.3368859501686104,2.945514643201576,-0.5119527586634891,1.795048582434324,0.9125162885848158,2409.69,1
399009,5.523293952875044,6.618115419865212,7.168453255918732,9.38005605342278,6.930332078005036,-1.43096121196806,-1.5456442821492504,1.1257076420604055,-1.0243863274798837,-1.936711436101276,1.883355954300264,-1.91526059194064,0.1802257678618407,-1.693166858152592,0.8464779532559176,-2.0642419364180644,-2.002391379239543,-1.8607171104090088,2.772740732171916,-0.1061625691319158,0.8020196627432543,0.9916026933694628,0.5309391635045784,1.0050615750514866,-0.5245659279088722,0.6296875895645648,-0.1155423308919292,0.5136508499391371,14208.21,1
158338,6.720898521833784,5.194889774102824,8.816914215586065,7.751323236793421,9.995922798666122,0.567137069510503,1.0154836463761243,-0.2074640685995087,0.9287755177511076,0.3770934328503962,-0.0231322095783285,-0.4418298853921555,0.3710418730969134,1.054204601900152,-1.3700109247957208,0.2788146996074239,1.0660303398265156,1.6049408606940407,0.5491886445546279,0.0003808952775851,-0.1756731961533467,0.0527861090210575,-0.3918276670005573,-0.539530827872598,-0.0154199375894937,-1.0788995854731596,0.0570172269092571,-0.0156421552220066,3951.82,0
287710,7.237530687573798,5.476440370463686,7.944906300975804,8.664340901298804,9.018682471807413,-0.3245366842615785,-0.020922448198571,0.0088119943020403,-0.4131121304126448,-0.3373165094177869,0.7221852251666859,-0.3891832566015117,0.0746856024508225,-0.856684692049895,0.0211462702485759,-0.4665611567914783,0.0761698228577125,0.4619692994153097,1.3011537833477174,0.2025987209888335,0.0447699207227341,0.0290765121485788,0.1147896369630908,0.7380033796615585,-0.6009631427316209,-0.4922715779443412,0.1544044842670047,-0.1199051930416804,15975.1,1
506964,4.65672738449438,7.317695490461658,6.729327100053518,9.193320489955994,6.524076416854756,-2.2091322632467727,-1.81642660210973,2.8849142829189725,-0.7916366574086618,-1.4471796693769738,1.671089791488623,-1.5164919056741213,1.5143211662480056,-1.1321132573645687,-0.7384889506703901,-1.456931038998831,-1.541327872184234,-1.4343215201587176,0.806533003395051,1.2904171256867631,0.4905618571608394,-1.1356767103481478,-0.6114179159134663,0.1147602232493076,1.614603437858497,-0.6456432779562673,2.235557915623003,1.1701694297186067,24321.6,1
509492,6.129150924066515,4.63201168763327,8.311889529399204,8.49659944989954,8.620011234939508,-0.1321211294378668,0.1917772983508129,0.0168702749488477,-0.3539468029840785,-0.273647067491296,0.6087963979902737,-0.4524707831022236,-1.2929472210561317,-0.4362859278621053,0.7081004628061897,-0.4621475493756027,-0.2378660940897831,0.3300206290060556,1.074145046285805,1.435719988626196,0.2198803703480352,0.1418279760553694,1.1160623188945884,0.6784050063511767,-0.4392311736985821,-0.6542155731428257,0.3781584393442329,0.347941274033222,9721.97,1
523886,6.154489440910292,5.217216748733325,8.268179999543701,8.198856125760475,8.189361192972731,0.5941152938201123,0.141905122893624,0.1111437597340252,-0.3475626750149243,-0.5884535621169052,0.1571608871993667,-0.5290112147303988,0.3959317091537941,-0.6215390987961582,-0.0938869302954847,-0.599008793949453,-0.6019137424757262,-0.543623136885025,-0.0918752724224155,0.3335887954217792,0.1750335387384971,0.2867294264551976,0.5253044350197116,-0.5965367220507386,-0.449942474314126,-1.1027485022738504,0.4441551238407402,0.3577491164674133,18761.35,1
464462,5.918134092860511,5.1065499235118015,8.513394236870981,8.400789088919861,8.526994687547186,-0.0969053669858563,0.0855203637184231,-0.0381604625536602,-0.063027757575701,-0.2515003583632513,0.6108916325314487,-0.900778239994413,-0.4799199570215026,-0.3504004699499328,-0.0147773713674172,-0.5360741608690689,-0.6050439351480801,-0.5952402389589788,-0.4231445596425543,0.0209529216656766,-0.0344134224778191,-0.5837217998801897,-0.1131230368922729,0.1811093922163525,-0.3272981420019715,-1.0201113379992262,0.4640457358326881,-0.44854826987004,2041.86,1
155489,6.259431537384135,4.433939782076253,10.935719979271427,7.868227886793608,8.639806981614596,2.6495017384773187,0.5668620000039416,0.0896501656963698,2.0994359603629595,0.0727775357294792,-0.256154035417463,-0.1338144846232493,1.337141371488613,0.99729964420065,-1.6977273016428112,-0.0368264392575348,1.024891240400461,0.5840250828756218,-0.0597820587411902,0.6703068086466528,0.0153781221345797,0.8356960379012145,0.5420889269879016,-1.6677939538654056,0.7945221352370678,-0.3135038691326529,-0.1699507231329467,0.1324311994978822,11069.86,0
336326,8.07888125627201,5.103120087438713,8.580946645953391,8.665147319661173,9.401801272120084,0.4543217472661125,0.4222755293043979,-0.1362888956846008,0.0817088403005159,0.5949856694846518,-0.6924072173054372,0.1873864676643339,-0.0108920092971106,-0.3249770416218638,-0.1651785263388546,2.375506921640317,1.1981616697532431,1.677489246951486,-2.3136308644371746,-0.3195965351801494,-0.0400743310878671,0.5127734734747318,-0.0699820855759967,0.4750252798724321,0.2321950563252494,0.5638524651156118,-0.2037656020056625,-0.0052230033965711,1956.32,1
475430,4.90690807895199,6.4693583758538775,7.141570112830983,9.659489743766516,6.804129386325547,-1.5387002416430449,-1.8345595131545525,1.9783959770273616,-2.217391446257968,-1.923514609430424,1.43500789489546,-1.5841213250233903,1.4976127186372916,-1.5081739142947683,1.3471928447446355,-1.882148903405472,-2.146319874786993,-2.1167525855841087,2.3654161788925103,-0.6621907993291383,0.8393742205559139,-0.1932236846824894,-0.6838654602698421,1.2417472831668468,0.0227012956945683,0.5602798306185098,-0.8388414070467493,-1.3136483242527326,14960.1,1
43001,6.505103617244393,5.154185277036107,9.001734920863267,7.652583754399522,9.206932274891818,0.3559305516053146,0.6796641796684174,-0.1243981304138521,0.1781990259132755,0.9175648271357724,-0.0743532994798461,1.1908465246990072,0.0845108805163159,1.1466501922804608,0.2595395812141144,0.1824537363824281,0.3764341419764916,0.3257577437973157,0.1762603452833225,-0.309854053717116,-0.0240330642638762,0.7451769905605931,0.1360109508201669,-0.4964237087090468,-1.2826724212275942,-1.0719604098804048,-0.4491856573431544,-0.3675399752302296,22562.69,0
322710,7.089710661824806,5.484687868107443,7.912454789653172,8.777512792839408,8.266476443866301,-1.103640472789101,-0.5198865365079637,0.0987675242370601,0.271395089157886,-0.7202062845803046,1.2375327814266663,-1.1951089779532311,0.7241219575095664,-0.9045640719174554,1.1505919999588776,-0.8599314478161723,-0.522831820136418,-0.2913426188877508,1.2423049659690075,0.3130334362843667,0.1442057043952269,0.005321771626396,0.7127852352887972,0.7025263239742452,-2.984147658103643,0.7191101366500122,0.6123923911112659,0.2583338730128588,4136.17,1
257906,7.78163968729167,4.336111655144522,9.11000267239096,8.134367529905655,8.445052123360442,0.1440189560928497,0.2712721856096788,-0.1353478524734617,1.922093705126044,0.585729938904503,-1.5760400126961502,0.418072059730772,-2.677426223889963,0.6774784575249908,-1.2087204068976605,0.1286526351476165,0.5979636471374519,0.3433076234862813,-0.7109351354708584,-0.2421966522069194,0.051638623029998,1.0216858976279246,-0.1086313581445603,2.0475169288439834,-0.0458941174277821,-0.8654502426670051,-0.2105962507134604,-0.1045543105553402,17112.78,0
348844,4.842735275034473,7.807448917555316,7.417824597809684,8.487033415205708,7.734770503976771,3.226002264832025,-2.3230949360903512,-6.02771190844393,0.2733890173381638,-0.6988930885075612,0.9902737999824864,-0.7077802979248432,-1.891977209970506,-1.1831172146581477,-0.2876867550989426,-1.2309706875793731,-0.7223827986406642,-0.9906296537266904,-0.1699959324488801,-4.118596470540463,8.087080028016498,-6.450353017960277,6.343132317756874,-1.0750482999624311,0.3498809024854172,-0.2402610752267508,1.534445136055664,2.15410188841874,20465.7,1
